,train_loss,val_loss,test_loss,cosine_similarity_weights,lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/initialize_weights,config/lr,config/lr_patience,config/lr_factor,config/max_epochs,config/mask_fn_quantile_thresh,config/optimizer,config/sekf_q,config/sekf_p0,config/sekf_save_path,logdir
34,0.6827585101127625,0.674782931804657,0.668603777885437,0.9985491037368774,7.454000388151179e-06,True,50,657cb_00034,2025-07-02_19-59-33,1751504373,0.06738710403442383,3.320810556411743,49821,jBook,127.0.0.1,3.320810556411743,50,16,random,7.454000388151179e-06,10,0.5,1000,0.14423036304039094,adam,0.1,100.0,,657cb_00034
35,1.0704742670059204,1.0559172630310059,1.0529875755310059,0.9999998211860657,1.042004885133908e-06,True,50,657cb_00035,2025-07-02_19-59-33,1751504373,0.023888111114501953,1.2273509502410889,49838,jBook,127.0.0.1,1.2273509502410889,50,256,random,1.042004885133908e-06,100,0.5,1000,0.35291078428247125,adam,0.1,100.0,,657cb_00035
36,1.3697874546051025,1.3739795684814453,1.3580844402313232,0.9999926686286926,4.529686847907925e-05,True,50,657cb_00036,2025-07-02_19-59-37,1751504377,0.023839950561523438,1.1582608222961426,49873,jBook,127.0.0.1,1.1582608222961426,50,500,random,4.529686847907925e-05,10,0.5,1000,0.9347828340051446,adam,0.1,100.0,,657cb_00036
37,1.231143593788147,1.2085421085357666,1.211906909942627,0.9999997019767761,9.01147639085396e-06,True,50,657cb_00037,2025-07-02_19-59-37,1751504377,0.02576899528503418,1.0841922760009766,49874,jBook,127.0.0.1,1.0841922760009766,50,1000,random,9.01147639085396e-06,100,0.5,1000,0.7850842796793,adam,0.1,100.0,,657cb_00037
38,0.4785095751285553,0.46907636523246765,0.46527332067489624,0.9893166422843933,2.7241803150512675e-06,True,100,657cb_00038,2025-07-02_20-00-42,1751504442,0.6136860847473145,61.42629647254944,49909,jBook,127.0.0.1,61.42629647254944,100,1,random,2.7241803150512675e-06,50,0.5,1000,0.3504612775122192,adam,0.1,100.0,,657cb_00038
39,0.6539633870124817,0.6400853395462036,0.6370856761932373,0.9995760321617126,2.4904058122874597e-05,True,50,657cb_00039,2025-07-02_19-59-42,1751504382,0.03174877166748047,1.610445499420166,49910,jBook,127.0.0.1,1.610445499420166,50,64,random,2.4904058122874597e-05,1000,0.5,1000,0.6876492558374083,adam,0.1,100.0,,657cb_00039
40,0.048725128173828125,0.049307432025671005,0.048561520874500275,0.898344099521637,1.1053850464094059e-05,True,100,657cb_00040,2025-07-02_20-00-55,1751504455,0.7225091457366943,69.7399685382843,49943,jBook,127.0.0.1,69.7399685382843,100,1,random,1.1053850464094059e-05,100,0.5,1000,0.17269833213727148,adam,0.1,100.0,,657cb_00040
41,0.6988714337348938,0.6934431195259094,0.6839046478271484,0.9975221753120422,0.00010371448800575744,True,50,657cb_00041,2025-07-02_20-00-46,1751504446,0.025744915008544922,1.3162672519683838,50425,jBook,127.0.0.1,1.3162672519683838,50,128,random,0.00010371448800575744,50,0.5,1000,0.555754906373389,adam,0.1,100.0,,657cb_00041
42,0.0024332257453352213,0.0024309237487614155,0.002434713765978813,0.7703839540481567,0.0008470451037722274,True,200,657cb_00042,2025-07-02_20-00-56,1751504456,0.0328068733215332,6.453912973403931,50460,jBook,127.0.0.1,6.453912973403931,200,64,random,0.0008470451037722274,50,0.5,1000,0.20157568055410746,adam,0.1,100.0,,657cb_00042
43,0.0013539493083953857,0.0013975080801174045,0.0014255574205890298,0.3611941933631897,0.00858586850774162,True,400,657cb_00043,2025-07-02_20-01-24,1751504484,0.07311582565307617,26.090487003326416,50529,jBook,127.0.0.1,26.090487003326416,400,16,random,0.00858586850774162,1000,0.5,1000,0.12399318809712545,adam,0.1,100.0,,657cb_00043
44,1.0615315437316895,1.0425224304199219,1.0425664186477661,0.9999998807907104,3.1510762380177993e-06,True,50,657cb_00044,2025-07-02_20-01-00,1751504460,0.022131919860839844,1.0969560146331787,50546,jBook,127.0.0.1,1.0969560146331787,50,1000,random,3.1510762380177993e-06,100,0.5,1000,0.1458124264167645,adam,0.1,100.0,,657cb_00044
45,1.0755233764648438,1.0565818548202515,1.0572482347488403,0.9999908208847046,1.6823723833523764e-06,True,50,657cb_00045,2025-07-02_20-01-04,1751504464,0.03333902359008789,1.6374168395996094,50581,jBook,127.0.0.1,1.6374168395996094,50,64,random,1.6823723833523764e-06,10,0.5,1000,0.002423287844440236,adam,0.1,100.0,,657cb_00045
46,0.001200017984956503,0.0012032215017825365,0.0012442364823073149,0.7666392922401428,7.686900103847461e-07,True,536,657cb_00046,2025-07-02_20-07-09,1751504829,0.6538050174713135,361.0936806201935,50616,jBook,127.0.0.1,361.0936806201935,536,1,random,0.00078713857063398,50,0.5,1000,0.6703533268331218,adam,0.1,100.0,,657cb_00046
47,0.002523166360333562,0.0025645801797509193,0.0026034866459667683,0.7748889923095703,0.009695221143839387,True,200,657cb_00047,2025-07-02_20-01-32,1751504492,0.02102971076965332,4.362807273864746,50787,jBook,127.0.0.1,4.362807273864746,200,500,random,0.009695221143839387,50,0.5,1000,0.4548281540651655,adam,0.1,100.0,,657cb_00047
48,0.007528579793870449,0.0079762302339077,0.007628957275301218,0.8715412616729736,0.00035884536372637204,True,200,657cb_00048,2025-07-02_20-01-43,1751504503,0.03807687759399414,7.770416736602783,50852,jBook,127.0.0.1,7.770416736602783,200,32,random,0.00035884536372637204,50,0.5,1000,0.7628773513252519,adam,0.1,100.0,,657cb_00048
49,0.6308766603469849,0.6184118390083313,0.6141635179519653,0.9990525841712952,2.4059750521014167e-05,True,50,657cb_00049,2025-07-02_20-01-48,1751504508,0.04365897178649902,2.175612449645996,50939,jBook,127.0.0.1,2.175612449645996,50,32,random,2.4059750521014167e-05,1000,0.5,1000,0.7058116945798126,adam,0.1,100.0,,657cb_00049
