,train_loss,val_loss,test_loss,cosine_similarity_weights,lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/initialize_weights,config/lr,config/lr_patience,config/lr_factor,config/max_epochs,config/mask_fn_quantile_thresh,config/optimizer,config/sekf_q,config/sekf_p0,config/sekf_save_path
0,0.0019790383521467447,0.0019889764953404665,0.0020214002579450607,0.9999890923500061,0.0006628240960705235,False,1,3cc32_00024,2025-07-02_17-53-59,1751496839,0.7768509387969971,0.7768509387969971,86389,jBook,127.0.0.1,0.7768509387969971,1,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
1,0.0012893368257209659,0.0012952281394973397,0.001320327166467905,0.9999836683273315,0.0006628240960705235,False,2,3cc32_00024,2025-07-02_17-54-00,1751496840,0.7058582305908203,1.4827091693878174,86389,jBook,127.0.0.1,1.4827091693878174,2,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
2,0.0012196721509099007,0.0012270469451323152,0.0012561265612021089,0.9999815225601196,0.0006628240960705235,False,3,3cc32_00024,2025-07-02_17-54-00,1751496840,0.6757469177246094,2.1584560871124268,86389,jBook,127.0.0.1,2.1584560871124268,3,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
3,0.0012212281581014395,0.0012201265199109912,0.0012529755476862192,0.9999796152114868,0.0006628240960705235,False,4,3cc32_00024,2025-07-02_17-54-01,1751496841,0.6855788230895996,2.8440349102020264,86389,jBook,127.0.0.1,2.8440349102020264,4,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
4,0.0012322126422077417,0.0012510797241702676,0.001275508664548397,0.9999781250953674,0.0006628240960705235,False,5,3cc32_00024,2025-07-02_17-54-02,1751496842,0.7525198459625244,3.596554756164551,86389,jBook,127.0.0.1,3.596554756164551,5,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
5,0.0012072689132764935,0.0012108722003176808,0.0012465153122320771,0.9999766945838928,0.0006628240960705235,False,6,3cc32_00024,2025-07-02_17-54-03,1751496843,0.7392568588256836,4.335811614990234,86389,jBook,127.0.0.1,4.335811614990234,6,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
6,0.0012289999285712838,0.001235157367773354,0.0012681011576205492,0.9999750256538391,0.0006628240960705235,False,7,3cc32_00024,2025-07-02_17-54-03,1751496843,0.7399458885192871,5.0757575035095215,86389,jBook,127.0.0.1,5.0757575035095215,7,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
7,0.0012040945002809167,0.0012088833609595895,0.0012450648937374353,0.9999732375144958,0.0006628240960705235,False,8,3cc32_00024,2025-07-02_17-54-04,1751496844,0.7131707668304443,5.788928270339966,86389,jBook,127.0.0.1,5.788928270339966,8,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
8,0.001217420445755124,0.0012222573859617114,0.001253469497896731,0.999971330165863,0.0006628240960705235,False,9,3cc32_00024,2025-07-02_17-54-05,1751496845,0.7881689071655273,6.577097177505493,86389,jBook,127.0.0.1,6.577097177505493,9,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
9,0.0011964605655521154,0.0012017739936709404,0.0012348480522632599,0.9999695420265198,0.0006628240960705235,False,10,3cc32_00024,2025-07-02_17-54-06,1751496846,0.7228238582611084,7.299921035766602,86389,jBook,127.0.0.1,7.299921035766602,10,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
10,0.001212723203934729,0.0012147927191108465,0.0012495853006839752,0.9999674558639526,0.0006628240960705235,False,11,3cc32_00024,2025-07-02_17-54-06,1751496846,0.6708061695098877,7.970727205276489,86389,jBook,127.0.0.1,7.970727205276489,11,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
11,0.0012094432022422552,0.001216595177538693,0.0012508081272244453,0.9999658465385437,0.0006628240960705235,False,12,3cc32_00024,2025-07-02_17-54-07,1751496847,0.767625093460083,8.738352298736572,86389,jBook,127.0.0.1,8.738352298736572,12,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
12,0.0012332715559750795,0.0012238130439072847,0.0012651404831558466,0.9999642372131348,0.0006628240960705235,False,13,3cc32_00024,2025-07-02_17-54-08,1751496848,0.7398450374603271,9.4781973361969,86389,jBook,127.0.0.1,9.4781973361969,13,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
13,0.0012144562788307667,0.0012160292826592922,0.001251879963092506,0.9999630451202393,0.0006628240960705235,False,14,3cc32_00024,2025-07-02_17-54-09,1751496849,0.7689201831817627,10.247117519378662,86389,jBook,127.0.0.1,10.247117519378662,14,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
14,0.0012060233857482672,0.0012220980133861303,0.0012530286330729723,0.9999615550041199,0.0006628240960705235,False,15,3cc32_00024,2025-07-02_17-54-09,1751496849,0.7100179195404053,10.957135438919067,86389,jBook,127.0.0.1,10.957135438919067,15,1,finetune,0.0006628240960705235,10,0.5,1000,0.7256571492098595,adam,0.1,100.0,
