,train_loss,val_loss,test_loss,cosine_similarity_weights,lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/initialize_weights,config/lr,config/lr_patience,config/lr_factor,config/max_epochs,config/mask_fn_quantile_thresh,config/optimizer,config/sekf_q,config/sekf_p0,config/sekf_save_path
0,0.019520699977874756,0.019185086712241173,0.01910449005663395,0.9999999403953552,0.00012337261837452982,False,1,3c6bc_00036,2025-07-02_18-23-38,1751498618,0.7669057846069336,0.7669057846069336,2187,jBook,127.0.0.1,0.7669057846069336,1,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
1,0.015303445048630238,0.015058633871376514,0.01500043086707592,0.9999997019767761,0.00012337261837452982,False,2,3c6bc_00036,2025-07-02_18-23-39,1751498619,0.7461309432983398,1.5130367279052734,2187,jBook,127.0.0.1,1.5130367279052734,2,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
2,0.01196715235710144,0.011810197494924068,0.011755257844924927,0.9999992251396179,0.00012337261837452982,False,3,3c6bc_00036,2025-07-02_18-23-40,1751498620,0.7526609897613525,2.265697717666626,2187,jBook,127.0.0.1,2.265697717666626,3,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
3,0.009276404045522213,0.00917380303144455,0.009134666062891483,0.9999986886978149,0.00012337261837452982,False,4,3c6bc_00036,2025-07-02_18-23-41,1751498621,0.7491300106048584,3.0148277282714844,2187,jBook,127.0.0.1,3.0148277282714844,4,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
4,0.00720427418127656,0.007142624817788601,0.007115272339433432,0.9999980926513672,0.00012337261837452982,False,5,3c6bc_00036,2025-07-02_18-23-41,1751498621,0.7555630207061768,3.770390748977661,2187,jBook,127.0.0.1,3.770390748977661,5,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
5,0.005600258708000183,0.005563599523156881,0.005549879744648933,0.9999973177909851,0.00012337261837452982,False,6,3c6bc_00036,2025-07-02_18-23-42,1751498622,0.7482640743255615,4.518654823303223,2187,jBook,127.0.0.1,4.518654823303223,6,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
6,0.004389089997857809,0.0043733734637498856,0.004367910325527191,0.999996542930603,0.00012337261837452982,False,7,3c6bc_00036,2025-07-02_18-23-43,1751498623,0.737349271774292,5.256004095077515,2187,jBook,127.0.0.1,5.256004095077515,7,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
7,0.0034899094607681036,0.0034855895210057497,0.0034860586747527122,0.999995768070221,0.00012337261837452982,False,8,3c6bc_00036,2025-07-02_18-23-44,1751498624,0.7557580471038818,6.0117621421813965,2187,jBook,127.0.0.1,6.0117621421813965,8,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
8,0.002834297949448228,0.0028385429177433252,0.0028415233828127384,0.9999951720237732,0.00012337261837452982,False,9,3c6bc_00036,2025-07-02_18-23-44,1751498624,0.7468380928039551,6.758600234985352,2187,jBook,127.0.0.1,6.758600234985352,9,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
9,0.002363533014431596,0.0023749417159706354,0.002374317729845643,0.9999943971633911,0.00012337261837452982,False,10,3c6bc_00036,2025-07-02_18-23-45,1751498625,0.7567088603973389,7.51530909538269,2187,jBook,127.0.0.1,7.51530909538269,10,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
10,0.0020209515932947397,0.0020326259545981884,0.002033873926848173,0.9999937415122986,0.00012337261837452982,False,11,3c6bc_00036,2025-07-02_18-23-46,1751498626,0.7445428371429443,8.259851932525635,2187,jBook,127.0.0.1,8.259851932525635,11,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
11,0.0017888175789266825,0.0017995239468291402,0.0018012367654591799,0.9999932646751404,0.00012337261837452982,False,12,3c6bc_00036,2025-07-02_18-23-47,1751498627,0.7193958759307861,8.979247808456421,2187,jBook,127.0.0.1,8.979247808456421,12,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
12,0.0016282874858006835,0.0016411796677857637,0.0016428461531177163,0.9999927282333374,0.00012337261837452982,False,13,3c6bc_00036,2025-07-02_18-23-47,1751498627,0.7273530960083008,9.706600904464722,2187,jBook,127.0.0.1,9.706600904464722,13,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
13,0.0015198480105027556,0.001531349029392004,0.001534049166366458,0.9999923706054688,0.00012337261837452982,False,14,3c6bc_00036,2025-07-02_18-23-48,1751498628,0.7410581111907959,10.447659015655518,2187,jBook,127.0.0.1,10.447659015655518,14,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
14,0.001446005655452609,0.0014561527641490102,0.0014590723440051079,0.9999918341636658,0.00012337261837452982,False,15,3c6bc_00036,2025-07-02_18-23-49,1751498629,0.7556517124176025,11.20331072807312,2187,jBook,127.0.0.1,11.20331072807312,15,1,finetune,0.00012337261837452982,100,0.5,1000,0.9782791929801238,adam,0.1,100.0,
