,train_loss,val_loss,test_loss,cosine_similarity_weights,lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/initialize_weights,config/lr,config/lr_patience,config/lr_factor,config/max_epochs,config/mask_fn_quantile_thresh,config/optimizer,config/sekf_q,config/sekf_p0,config/sekf_save_path,logdir
2,0.0011681952746585011,0.001179614569991827,0.0012139424216002226,0.9999050498008728,0.0001531563498519536,True,693,3cc32_00002,2025-07-02_17-52-54,1751496774,0.025014638900756836,17.90185546875,85635,jBook,127.0.0.1,17.90185546875,693,256,finetune,0.0006126253994078144,50,0.5,1000,0.13255154882265296,adam,0.1,100.0,,3cc32_00002
3,0.02121487818658352,0.020928405225276947,0.020781733095645905,1.0,4.638877763659555e-06,True,50,3cc32_00003,2025-07-02_17-52-36,1751496756,0.025441884994506836,1.2649109363555908,85633,jBook,127.0.0.1,1.2649109363555908,50,256,finetune,4.638877763659555e-06,1000,0.5,1000,0.6464002055483363,adam,0.1,100.0,,3cc32_00003
4,0.021674204617738724,0.021377088502049446,0.021229783073067665,1.0,2.2764092033933104e-06,True,50,3cc32_00004,2025-07-02_17-52-40,1751496760,0.021582841873168945,1.1520774364471436,85685,jBook,127.0.0.1,1.1520774364471436,50,500,finetune,2.2764092033933104e-06,1000,0.5,1000,0.5922803110956192,adam,0.1,100.0,,3cc32_00004
5,0.01536518707871437,0.015245234593749046,0.015093203634023666,0.999999463558197,6.325307036355793e-05,True,100,3cc32_00005,2025-07-02_17-52-46,1751496766,0.024641036987304688,2.4249322414398193,85722,jBook,127.0.0.1,2.4249322414398193,100,500,finetune,6.325307036355793e-05,10,0.5,1000,0.3881038742903953,adam,0.1,100.0,,3cc32_00005
6,0.001159430481493473,0.0011909649474546313,0.0012296359054744244,0.9977633953094482,0.0009553404860493795,True,1000,3cc32_00006,2025-07-02_17-53-25,1751496805,0.03201007843017578,33.72879147529602,85775,jBook,127.0.0.1,33.72879147529602,1000,64,finetune,0.001910680972098759,1000,0.5,1000,0.6149498646618305,adam,0.1,100.0,,3cc32_00006
7,0.010494372807443142,0.010485106147825718,0.01036044117063284,0.9999973773956299,0.00015158490998906738,True,100,3cc32_00007,2025-07-02_17-52-59,1751496779,0.023466110229492188,2.2957940101623535,85845,jBook,127.0.0.1,2.2957940101623535,100,500,finetune,0.00015158490998906738,1000,0.5,1000,0.3022681178709562,adam,0.1,100.0,,3cc32_00007
8,0.0011632677633315325,0.0011766043026000261,0.0012111666146665812,0.9998607039451599,2.4914500532765675e-05,True,233,3cc32_00008,2025-07-02_17-53-19,1751496799,0.070770263671875,16.08764910697937,85896,jBook,127.0.0.1,16.08764910697937,233,16,finetune,0.0007972640170485016,50,0.5,1000,0.23637072594062247,adam,0.1,100.0,,3cc32_00008
9,0.0011648533400148153,0.0011771031422540545,0.0012114958371967077,0.999903678894043,1.2678804603651722e-05,True,277,3cc32_00009,2025-07-02_17-53-16,1751496796,0.045105934143066406,12.52688193321228,85897,jBook,127.0.0.1,12.52688193321228,277,32,finetune,0.0008114434946337102,50,0.5,1000,0.2598942819447603,adam,0.1,100.0,,3cc32_00009
10,0.0184418186545372,0.018221039324998856,0.018079686909914017,1.0,1.4682707096214586e-05,True,50,3cc32_00010,2025-07-02_17-53-21,1751496801,0.02840399742126465,1.3918142318725586,86030,jBook,127.0.0.1,1.3918142318725586,50,128,finetune,1.4682707096214586e-05,100,0.5,1000,0.8213763307756118,adam,0.1,100.0,,3cc32_00010
11,0.0011895541101694107,0.0012073408579453826,0.0012425128370523453,0.9994910955429077,0.0057951836551466615,True,200,3cc32_00011,2025-07-02_17-53-28,1751496808,0.027994871139526367,5.505483865737915,86049,jBook,127.0.0.1,5.505483865737915,200,128,finetune,0.0057951836551466615,1000,0.5,1000,0.29143280451659537,adam,0.1,100.0,,3cc32_00011
12,0.001452613272704184,0.0014559112023562193,0.0014859384391456842,0.9999745488166809,0.000386397508775477,True,100,3cc32_00012,2025-07-02_17-53-27,1751496807,0.027683019638061523,2.8062071800231934,86066,jBook,127.0.0.1,2.8062071800231934,100,128,finetune,0.000386397508775477,50,0.5,1000,0.7097633501805614,adam,0.1,100.0,,3cc32_00012
13,0.0011654820991680026,0.0011779458727687597,0.001212209346704185,0.9998158812522888,0.0006560100717622055,True,304,3cc32_00013,2025-07-02_17-53-35,1751496815,0.02439403533935547,7.2294886112213135,86101,jBook,127.0.0.1,7.2294886112213135,304,500,finetune,0.005248080574097644,50,0.5,1000,0.4885016662952625,adam,0.1,100.0,,3cc32_00013
14,0.001170933130197227,0.0011801054934039712,0.00121427106205374,0.9998710751533508,0.008598766770605688,True,186,3cc32_00014,2025-07-02_17-53-34,1751496814,0.022828102111816406,4.377831697463989,86118,jBook,127.0.0.1,4.377831697463989,186,1000,finetune,0.008598766770605688,50,0.5,1000,0.09242559506232417,adam,0.1,100.0,,3cc32_00014
15,0.0011656151618808508,0.0011749824043363333,0.0012095688143745065,0.9998694062232971,4.3389906317285575e-06,True,423,3cc32_00015,2025-07-02_17-58-25,1751497105,0.6411168575286865,293.08678698539734,86121,jBook,127.0.0.1,293.08678698539734,423,1,finetune,3.471192505382846e-05,100,0.5,1000,0.19977706580670984,adam,0.1,100.0,,3cc32_00015
16,0.0011631582165136933,0.0011770307319238782,0.0012118180748075247,0.9997662305831909,0.00017337153741995906,True,273,3cc32_00016,2025-07-02_17-53-44,1751496824,0.025869131088256836,6.7342517375946045,86188,jBook,127.0.0.1,6.7342517375946045,273,256,finetune,0.00554788919743869,50,0.5,1000,0.28804855156024123,adam,0.1,100.0,,3cc32_00016
17,0.0012071061646565795,0.0012150367256253958,0.0012472678208723664,0.999964714050293,0.00039812850503235733,True,100,3cc32_00017,2025-07-02_17-53-41,1751496821,0.029501914978027344,3.1326801776885986,86189,jBook,127.0.0.1,3.1326801776885986,100,64,finetune,0.00039812850503235733,10,0.5,1000,0.5959660138954513,adam,0.1,100.0,,3cc32_00017
18,0.0013446001103147864,0.0013535530306398869,0.001394671038724482,0.999006450176239,0.00831375297946157,True,100,3cc32_00018,2025-07-02_17-53-51,1751496831,0.06447005271911621,6.661677837371826,86251,jBook,127.0.0.1,6.661677837371826,100,16,finetune,0.00831375297946157,1000,0.5,1000,0.7786484660583227,adam,0.1,100.0,,3cc32_00018
