,train_loss,val_loss,test_loss,cosine_similarity_weights,lr,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/batch_size,config/initialize_weights,config/lr,config/lr_patience,config/lr_factor,config/max_epochs,config/mask_fn_quantile_thresh,config/optimizer,config/sekf_q,config/sekf_p0,config/sekf_save_path,logdir
0,0.0012333170743659139,0.0012437620898708701,0.0012368541210889816,0.9995276927947998,30.0,True,5,59cfd_00000,2025-07-03_14-34-02,1751571242,113.28875803947449,565.3734238147736,53410,jBook,127.0.0.1,565.3734238147736,5,16,finetune,30.0,20,0.5,1000,0.0,sekf,0.0001,10,,59cfd_00000
